"2017 NAICS Code","2017 NAICS Title","GHG","Unit","Supply Chain Emission Factors without Margins","Margins of Supply Chain Emission Factors","Supply Chain Emission Factors with Margins","Reference USEEIO Code"
562910,"Remediation Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","3.05e-10","0.00e+00","3.05e-10","562910"
562910,"Remediation Services","Perfluoropropane","kg/2021 USD, purchaser price","3.56e-10","0.00e+00","3.56e-10","562910"
562910,"Remediation Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.28e-08","0.00e+00","1.28e-08","562910"
562920,"Materials Recovery Facilities","Carbon dioxide","kg/2021 USD, purchaser price","1.11e-01","0.00e+00","1.11e-01","562920"
562920,"Materials Recovery Facilities","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.68e-08","0.00e+00","3.68e-08","562920"
562920,"Materials Recovery Facilities","Hexafluoroethane","kg/2021 USD, purchaser price","6.38e-09","0.00e+00","6.38e-09","562920"
562920,"Materials Recovery Facilities","HFC-125","kg/2021 USD, purchaser price","2.70e-06","0.00e+00","2.70e-06","562920"
562920,"Materials Recovery Facilities","HFC-134a","kg/2021 USD, purchaser price","6.90e-06","0.00e+00","6.90e-06","562920"
562920,"Materials Recovery Facilities","HFC-143a","kg/2021 USD, purchaser price","1.01e-06","0.00e+00","1.01e-06","562920"
562920,"Materials Recovery Facilities","HFC-23","kg/2021 USD, purchaser price","2.06e-08","0.00e+00","2.06e-08","562920"
562920,"Materials Recovery Facilities","HFC-236fa","kg/2021 USD, purchaser price","1.81e-08","0.00e+00","1.81e-08","562920"
562920,"Materials Recovery Facilities","HFC-32","kg/2021 USD, purchaser price","1.63e-06","0.00e+00","1.63e-06","562920"
562920,"Materials Recovery Facilities","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.72e-06","0.00e+00","2.72e-06","562920"
562920,"Materials Recovery Facilities","Methane","kg/2021 USD, purchaser price","6.34e-04","0.00e+00","6.34e-04","562920"
562920,"Materials Recovery Facilities","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.16e-10","0.00e+00","7.16e-10","562920"
562920,"Materials Recovery Facilities","Nitrous oxide","kg/2021 USD, purchaser price","1.72e-05","0.00e+00","1.72e-05","562920"
562920,"Materials Recovery Facilities","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.99e-10","0.00e+00","1.99e-10","562920"
562920,"Materials Recovery Facilities","Perfluoropropane","kg/2021 USD, purchaser price","2.33e-10","0.00e+00","2.33e-10","562920"
562920,"Materials Recovery Facilities","Sulfur hexafluoride","kg/2021 USD, purchaser price","8.21e-09","0.00e+00","8.21e-09","562920"
562991,"Septic Tank and Related Services","Carbon dioxide","kg/2021 USD, purchaser price","1.20e-01","0.00e+00","1.20e-01","562OTH"
562991,"Septic Tank and Related Services","Methane","kg/2021 USD, purchaser price","1.16e-02","0.00e+00","1.16e-02","562OTH"
562991,"Septic Tank and Related Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.52e-08","0.00e+00","4.52e-08","562OTH"
562991,"Septic Tank and Related Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.84e-10","0.00e+00","7.84e-10","562OTH"
562991,"Septic Tank and Related Services","Hexafluoroethane","kg/2021 USD, purchaser price","7.39e-09","0.00e+00","7.39e-09","562OTH"
562991,"Septic Tank and Related Services","Nitrous oxide","kg/2021 USD, purchaser price","5.62e-04","0.00e+00","5.62e-04","562OTH"
562991,"Septic Tank and Related Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.86e-06","0.00e+00","5.86e-06","562OTH"
562991,"Septic Tank and Related Services","HFC-23","kg/2021 USD, purchaser price","2.36e-08","0.00e+00","2.36e-08","562OTH"
562991,"Septic Tank and Related Services","HFC-125","kg/2021 USD, purchaser price","5.82e-06","0.00e+00","5.82e-06","562OTH"
562991,"Septic Tank and Related Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.18e-10","0.00e+00","2.18e-10","562OTH"
562991,"Septic Tank and Related Services","HFC-236fa","kg/2021 USD, purchaser price","3.91e-08","0.00e+00","3.91e-08","562OTH"
562991,"Septic Tank and Related Services","HFC-134a","kg/2021 USD, purchaser price","1.49e-05","0.00e+00","1.49e-05","562OTH"
562991,"Septic Tank and Related Services","Perfluoropropane","kg/2021 USD, purchaser price","2.54e-10","0.00e+00","2.54e-10","562OTH"
562991,"Septic Tank and Related Services","HFC-32","kg/2021 USD, purchaser price","3.51e-06","0.00e+00","3.51e-06","562OTH"
562991,"Septic Tank and Related Services","HFC-143a","kg/2021 USD, purchaser price","2.17e-06","0.00e+00","2.17e-06","562OTH"
562991,"Septic Tank and Related Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.13e-09","0.00e+00","9.13e-09","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Carbon dioxide","kg/2021 USD, purchaser price","1.20e-01","0.00e+00","1.20e-01","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.52e-08","0.00e+00","4.52e-08","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Hexafluoroethane","kg/2021 USD, purchaser price","7.39e-09","0.00e+00","7.39e-09","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Nitrous oxide","kg/2021 USD, purchaser price","5.62e-04","0.00e+00","5.62e-04","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.86e-06","0.00e+00","5.86e-06","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-23","kg/2021 USD, purchaser price","2.36e-08","0.00e+00","2.36e-08","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-125","kg/2021 USD, purchaser price","5.82e-06","0.00e+00","5.82e-06","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.18e-10","0.00e+00","2.18e-10","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Methane","kg/2021 USD, purchaser price","1.16e-02","0.00e+00","1.16e-02","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-236fa","kg/2021 USD, purchaser price","3.91e-08","0.00e+00","3.91e-08","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-134a","kg/2021 USD, purchaser price","1.49e-05","0.00e+00","1.49e-05","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Perfluoropropane","kg/2021 USD, purchaser price","2.54e-10","0.00e+00","2.54e-10","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.84e-10","0.00e+00","7.84e-10","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-32","kg/2021 USD, purchaser price","3.51e-06","0.00e+00","3.51e-06","562OTH"
562998,"All Other Miscellaneous Waste Management Services","HFC-143a","kg/2021 USD, purchaser price","2.17e-06","0.00e+00","2.17e-06","562OTH"
562998,"All Other Miscellaneous Waste Management Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.13e-09","0.00e+00","9.13e-09","562OTH"
611110,"Elementary and Secondary Schools","Carbon dioxide","kg/2021 USD, purchaser price","1.10e-01","0.00e+00","1.10e-01","611100"
611110,"Elementary and Secondary Schools","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.02e-08","0.00e+00","1.02e-08","611100"
611110,"Elementary and Secondary Schools","Hexafluoroethane","kg/2021 USD, purchaser price","2.09e-09","0.00e+00","2.09e-09","611100"
611110,"Elementary and Secondary Schools","HFC-125","kg/2021 USD, purchaser price","2.25e-07","0.00e+00","2.25e-07","611100"
611110,"Elementary and Secondary Schools","HFC-134a","kg/2021 USD, purchaser price","5.75e-07","0.00e+00","5.75e-07","611100"
611110,"Elementary and Secondary Schools","HFC-143a","kg/2021 USD, purchaser price","8.38e-08","0.00e+00","8.38e-08","611100"
611110,"Elementary and Secondary Schools","HFC-23","kg/2021 USD, purchaser price","4.28e-09","0.00e+00","4.28e-09","611100"
611110,"Elementary and Secondary Schools","HFC-236fa","kg/2021 USD, purchaser price","1.51e-09","0.00e+00","1.51e-09","611100"
611110,"Elementary and Secondary Schools","HFC-32","kg/2021 USD, purchaser price","1.36e-07","0.00e+00","1.36e-07","611100"
611110,"Elementary and Secondary Schools","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.26e-07","0.00e+00","2.26e-07","611100"
611110,"Elementary and Secondary Schools","Methane","kg/2021 USD, purchaser price","7.20e-04","0.00e+00","7.20e-04","611100"
611110,"Elementary and Secondary Schools","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.77e-10","0.00e+00","3.77e-10","611100"
611110,"Elementary and Secondary Schools","Nitrous oxide","kg/2021 USD, purchaser price","2.49e-05","0.00e+00","2.49e-05","611100"
611110,"Elementary and Secondary Schools","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.05e-10","0.00e+00","1.05e-10","611100"
611110,"Elementary and Secondary Schools","Perfluoropropane","kg/2021 USD, purchaser price","1.22e-10","0.00e+00","1.22e-10","611100"
611110,"Elementary and Secondary Schools","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.58e-09","0.00e+00","4.58e-09","611100"
611210,"Junior Colleges","Carbon dioxide","kg/2021 USD, purchaser price","1.34e-01","0.00e+00","1.34e-01","611A00"
611210,"Junior Colleges","HFC-236fa","kg/2021 USD, purchaser price","2.35e-09","0.00e+00","2.35e-09","611A00"
611210,"Junior Colleges","Carbon tetrafluoride","kg/2021 USD, purchaser price","9.54e-09","0.00e+00","9.54e-09","611A00"
611210,"Junior Colleges","HFC-32","kg/2021 USD, purchaser price","2.11e-07","0.00e+00","2.11e-07","611A00"
611210,"Junior Colleges","Hexafluoroethane","kg/2021 USD, purchaser price","1.88e-09","0.00e+00","1.88e-09","611A00"
611210,"Junior Colleges","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","3.52e-07","0.00e+00","3.52e-07","611A00"
611210,"Junior Colleges","HFC-125","kg/2021 USD, purchaser price","3.50e-07","0.00e+00","3.50e-07","611A00"
611210,"Junior Colleges","Methane","kg/2021 USD, purchaser price","8.05e-04","0.00e+00","8.05e-04","611A00"
611210,"Junior Colleges","HFC-134a","kg/2021 USD, purchaser price","8.94e-07","0.00e+00","8.94e-07","611A00"
611210,"Junior Colleges","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.16e-10","0.00e+00","3.16e-10","611A00"
611210,"Junior Colleges","HFC-143a","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","611A00"
611210,"Junior Colleges","Nitrous oxide","kg/2021 USD, purchaser price","3.64e-05","0.00e+00","3.64e-05","611A00"
611210,"Junior Colleges","HFC-23","kg/2021 USD, purchaser price","5.33e-09","0.00e+00","5.33e-09","611A00"
611210,"Junior Colleges","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.79e-11","0.00e+00","8.79e-11","611A00"
611210,"Junior Colleges","Perfluoropropane","kg/2021 USD, purchaser price","1.02e-10","0.00e+00","1.02e-10","611A00"
611210,"Junior Colleges","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.29e-09","0.00e+00","7.29e-09","611A00"
611310,"Colleges, Universities, and Professional Schools","Carbon dioxide","kg/2021 USD, purchaser price","1.34e-01","0.00e+00","1.34e-01","611A00"
611310,"Colleges, Universities, and Professional Schools","Carbon tetrafluoride","kg/2021 USD, purchaser price","9.54e-09","0.00e+00","9.54e-09","611A00"
611310,"Colleges, Universities, and Professional Schools","Hexafluoroethane","kg/2021 USD, purchaser price","1.88e-09","0.00e+00","1.88e-09","611A00"
611310,"Colleges, Universities, and Professional Schools","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","3.52e-07","0.00e+00","3.52e-07","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-125","kg/2021 USD, purchaser price","3.50e-07","0.00e+00","3.50e-07","611A00"
611310,"Colleges, Universities, and Professional Schools","Methane","kg/2021 USD, purchaser price","8.05e-04","0.00e+00","8.05e-04","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-134a","kg/2021 USD, purchaser price","8.94e-07","0.00e+00","8.94e-07","611A00"
611310,"Colleges, Universities, and Professional Schools","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.16e-10","0.00e+00","3.16e-10","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-143a","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","611A00"
611310,"Colleges, Universities, and Professional Schools","Nitrous oxide","kg/2021 USD, purchaser price","3.64e-05","0.00e+00","3.64e-05","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-23","kg/2021 USD, purchaser price","5.33e-09","0.00e+00","5.33e-09","611A00"
611310,"Colleges, Universities, and Professional Schools","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.79e-11","0.00e+00","8.79e-11","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-236fa","kg/2021 USD, purchaser price","2.35e-09","0.00e+00","2.35e-09","611A00"
611310,"Colleges, Universities, and Professional Schools","Perfluoropropane","kg/2021 USD, purchaser price","1.02e-10","0.00e+00","1.02e-10","611A00"
611310,"Colleges, Universities, and Professional Schools","HFC-32","kg/2021 USD, purchaser price","2.11e-07","0.00e+00","2.11e-07","611A00"
611310,"Colleges, Universities, and Professional Schools","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.29e-09","0.00e+00","7.29e-09","611A00"
611410,"Business and Secretarial Schools","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.35e-09","0.00e+00","7.35e-09","611B00"
611410,"Business and Secretarial Schools","Nitrous oxide","kg/2021 USD, purchaser price","1.17e-05","0.00e+00","1.17e-05","611B00"
611410,"Business and Secretarial Schools","HFC-32","kg/2021 USD, purchaser price","1.50e-07","0.00e+00","1.50e-07","611B00"
611410,"Business and Secretarial Schools","Perfluoropropane","kg/2021 USD, purchaser price","3.02e-10","0.00e+00","3.02e-10","611B00"
611410,"Business and Secretarial Schools","HFC-125","kg/2021 USD, purchaser price","2.49e-07","0.00e+00","2.49e-07","611B00"
611410,"Business and Secretarial Schools","Methane","kg/2021 USD, purchaser price","5.89e-04","0.00e+00","5.89e-04","611B00"
611410,"Business and Secretarial Schools","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.59e-10","0.00e+00","2.59e-10","611B00"
611410,"Business and Secretarial Schools","HFC-236fa","kg/2021 USD, purchaser price","1.67e-09","0.00e+00","1.67e-09","611B00"
611410,"Business and Secretarial Schools","Nitrogen trifluoride","kg/2021 USD, purchaser price","9.31e-10","0.00e+00","9.31e-10","611B00"
611410,"Business and Secretarial Schools","HFC-23","kg/2021 USD, purchaser price","5.94e-09","0.00e+00","5.94e-09","611B00"
611410,"Business and Secretarial Schools","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.66e-08","0.00e+00","1.66e-08","611B00"
611410,"Business and Secretarial Schools","Carbon dioxide","kg/2021 USD, purchaser price","1.04e-01","0.00e+00","1.04e-01","611B00"
611410,"Business and Secretarial Schools","HFC-134a","kg/2021 USD, purchaser price","6.37e-07","0.00e+00","6.37e-07","611B00"
611410,"Business and Secretarial Schools","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.50e-07","0.00e+00","2.50e-07","611B00"
611410,"Business and Secretarial Schools","Hexafluoroethane","kg/2021 USD, purchaser price","3.84e-09","0.00e+00","3.84e-09","611B00"
611410,"Business and Secretarial Schools","HFC-143a","kg/2021 USD, purchaser price","9.26e-08","0.00e+00","9.26e-08","611B00"
611420,"Computer Training","Perfluoropropane","kg/2021 USD, purchaser price","3.02e-10","0.00e+00","3.02e-10","611B00"
611420,"Computer Training","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.59e-10","0.00e+00","2.59e-10","611B00"
611420,"Computer Training","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.35e-09","0.00e+00","7.35e-09","611B00"
611420,"Computer Training","HFC-23","kg/2021 USD, purchaser price","5.94e-09","0.00e+00","5.94e-09","611B00"
611420,"Computer Training","Nitrous oxide","kg/2021 USD, purchaser price","1.17e-05","0.00e+00","1.17e-05","611B00"
611420,"Computer Training","Nitrogen trifluoride","kg/2021 USD, purchaser price","9.31e-10","0.00e+00","9.31e-10","611B00"
611420,"Computer Training","HFC-32","kg/2021 USD, purchaser price","1.50e-07","0.00e+00","1.50e-07","611B00"
611420,"Computer Training","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.50e-07","0.00e+00","2.50e-07","611B00"
611420,"Computer Training","HFC-143a","kg/2021 USD, purchaser price","9.26e-08","0.00e+00","9.26e-08","611B00"
611420,"Computer Training","HFC-134a","kg/2021 USD, purchaser price","6.37e-07","0.00e+00","6.37e-07","611B00"
611420,"Computer Training","Methane","kg/2021 USD, purchaser price","5.89e-04","0.00e+00","5.89e-04","611B00"
611420,"Computer Training","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.66e-08","0.00e+00","1.66e-08","611B00"
611420,"Computer Training","HFC-236fa","kg/2021 USD, purchaser price","1.67e-09","0.00e+00","1.67e-09","611B00"
611420,"Computer Training","Hexafluoroethane","kg/2021 USD, purchaser price","3.84e-09","0.00e+00","3.84e-09","611B00"
611420,"Computer Training","Carbon dioxide","kg/2021 USD, purchaser price","1.04e-01","0.00e+00","1.04e-01","611B00"
611420,"Computer Training","HFC-125","kg/2021 USD, purchaser price","2.49e-07","0.00e+00","2.49e-07","611B00"
611430,"Professional and Management Development Training","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.35e-09","0.00e+00","7.35e-09","611B00"
611430,"Professional and Management Development Training","Nitrous oxide","kg/2021 USD, purchaser price","1.17e-05","0.00e+00","1.17e-05","611B00"
611430,"Professional and Management Development Training","Perfluoropropane","kg/2021 USD, purchaser price","3.02e-10","0.00e+00","3.02e-10","611B00"
